material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score
295,Advanced Bio-based polymer Variant 119,Bio-based polymer,0.8490000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.1,0.8736363636363635,0.5700000000000001,0.2606796598391846,13.387298458428102,0.12636363636363646,0.7393203401608154,0.3499683976524453
296,Advanced Fiber-based from agro-residues Variant 120,Fiber-based from agro-residues,0.517,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.02,0.9654545454545455,0.97,0.2606796598391846,13.387298458428102,0.034545454545454546,0.7393203401608154,0.353886579470627
297,Advanced Lignocellulosic Variant 121,Lignocellulosic (palm),0.033,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.02,0.9627272727272728,0.21,0.2606796598391846,13.387298458428102,0.037272727272727235,0.7393203401608154,0.13055930674335428
298,Advanced Lignocellulosic Variant 122,Lignocellulosic (palm),0.35600000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.06,0.49909090909090903,0.16,0.2606796598391846,13.387298458428102,0.500909090909091,0.7393203401608154,0.22247294310699064
299,Advanced Metal Variant 123,Metal (aluminium),0.725,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.02,0.5172727272727272,0.32,0.2606796598391846,13.387298458428102,0.4827272727272728,0.7393203401608154,0.30015476128880886
300,Advanced Bio-based Variant 124,Bio-based (microbial),0.544,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.02,0.630909090909091,0.3,0.2606796598391846,13.387298458428102,0.369090909090909,0.7393203401608154,0.25749112492517245
301,Advanced Bio-based polyester Variant 125,Bio-based polyester,0.688,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0092,0.06,0.9299999999999999,0.02,0.2606796598391846,13.387298458428102,0.07000000000000006,0.7393203401608154,0.20243203401608154
302,Advanced Bio-based polymer Variant 126,Bio-based polymer (starch),0.441,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.02,0.8427272727272727,0.81,0.2606796598391846,13.387298458428102,0.15727272727272734,0.7393203401608154,0.3229593067433543
303,Advanced Agro-waste composite Variant 127,Agro-waste composite,0.8620000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.007200000000000001,0.04,0.6209090909090909,0.28,0.2606796598391846,13.387298458428102,0.37909090909090915,0.7393203401608154,0.30694112492517245
304,Advanced Fiber-based from agro-residues Variant 128,Fiber-based from agro-residues,0.154,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.08,0.9081818181818182,0.62,0.2606796598391846,13.387298458428102,0.0918181818181818,0.7393203401608154,0.24806385219789973
305,Advanced Fiber-based Variant 129,Fiber-based (cellulosic),0.132,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005200000000000001,0.1,0.2972727272727273,0.22,0.2606796598391846,13.387298458428102,0.7027272727272726,0.7393203401608154,0.22930476128880883
306,Advanced Recycled fiber composite Variant 130,Recycled fiber composite,0.12300000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0088,0.02,0.43272727272727274,0.16,0.2606796598391846,13.387298458428102,0.5672727272727273,0.7393203401608154,0.18730930674335428
307,Advanced Bio-based coated fiber Variant 131,Bio-based coated fiber,0.018000000000000002,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0028,0.08,0.2309090909090909,0.75,0.2606796598391846,13.387298458428102,0.769090909090909,0.7393203401608154,0.3202411249251725
308,Advanced Natural fiber Variant 132,Natural fiber (coir),0.40700000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.06,0.3609090909090909,0.0,0.2606796598391846,13.387298458428102,0.6390909090909092,0.7393203401608154,0.21194112492517247
309,Advanced Bio-based protein Variant 133,Bio-based protein,0.34500000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.02,0.8254545454545454,0.74,0.2606796598391846,13.387298458428102,0.17454545454545456,0.7393203401608154,0.296486579470627
310,Advanced Natural fiber Variant 134,Natural fiber (protein),0.6920000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.08,0.84,0.3,0.2606796598391846,13.387298458428102,0.16000000000000003,0.7393203401608154,0.2703820340160816
311,Advanced Bio-based protein Variant 135,Bio-based protein,0.978,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.08,0.6763636363636364,0.49,0.2606796598391846,13.387298458428102,0.3236363636363636,0.7393203401608154,0.36834567037971794
312,Advanced Recycled fiber composite Variant 136,Recycled fiber composite,0.667,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.1,0.8845454545454545,0.73,0.2606796598391846,13.387298458428102,0.11545454545454548,0.7393203401608154,0.35387748856153606
313,Advanced Regenerated cellulose Variant 137,Regenerated cellulose,0.13,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.1,0.4818181818181818,0.62,0.2606796598391846,13.387298458428102,0.5181818181818182,0.7393203401608154,0.29090021583426334
314,Advanced Bio-based protein Variant 138,Bio-based protein,0.3,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.1,0.9490909090909091,0.98,0.2606796598391846,13.387298458428102,0.050909090909090904,0.7393203401608154,0.34127294310699063
315,Advanced Fiber-based from agro-residues Variant 139,Fiber-based from agro-residues,0.48,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.08,0.35454545454545455,0.79,0.2606796598391846,13.387298458428102,0.6454545454545455,0.7393203401608154,0.38612748856153617
316,Advanced Fiber-based Variant 140,Fiber-based (cellulosic),0.023,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.06,0.22545454545454546,0.34,0.2606796598391846,13.387298458428102,0.7745454545454545,0.7393203401608154,0.23588657947062702
317,Advanced Bio-based polymer films Variant 141,Bio-based polymer films,0.636,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.1,0.8936363636363636,0.78,0.2606796598391846,13.387298458428102,0.10636363636363644,0.7393203401608154,0.3583183976524453
318,Advanced Natural fiber Variant 142,Natural fiber (animal),0.336,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.02,0.8309090909090909,0.3,0.2606796598391846,13.387298458428102,0.16909090909090907,0.7393203401608154,0.20599112492517244
319,Advanced Regenerated cellulose Variant 143,Regenerated cellulose,0.6900000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.02,0.9218181818181819,0.87,0.2606796598391846,13.387298458428102,0.07818181818181813,0.7393203401608154,0.36450021583426345
320,Advanced Bio-based composite Variant 144,Bio-based composite,0.2,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.32090909090909087,0.53,0.2606796598391846,13.387298458428102,0.6790909090909092,0.7393203401608154,0.2963411249251725
321,Advanced Regenerated cellulose Variant 145,Regenerated cellulose,0.378,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.2818181818181818,0.11,0.2606796598391846,13.387298458428102,0.7181818181818183,0.7393203401608154,0.2419502158342634
322,Advanced Bio-based polymer Variant 146,Bio-based polymer (starch),0.262,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.1,0.35545454545454547,0.14,0.2606796598391846,13.387298458428102,0.6445454545454545,0.7393203401608154,0.227236579470627
323,Advanced Bio-based Variant 147,Bio-based (microbial),0.46399999999999997,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.08,0.8099999999999999,0.16,0.2606796598391846,13.387298458428102,0.19000000000000006,0.7393203401608154,0.21138203401608158
324,Advanced Agro-waste polymer Variant 148,Agro-waste polymer,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.6536363636363637,0.9,0.2606796598391846,13.387298458428102,0.3463636363636363,0.7393203401608154,0.3060183976524452
325,Advanced Bio-based starch Variant 149,Bio-based starch,0.122,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.08,0.5499999999999999,0.6900000000000001,0.2606796598391846,13.387298458428102,0.45000000000000007,0.7393203401608154,0.2935820340160816
326,Advanced Bio-based polyesters Variant 150,Bio-based polyesters,0.395,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.06,0.5745454545454546,0.91,0.2606796598391846,13.387298458428102,0.4254545454545454,0.7393203401608154,0.37207748856153616
327,Advanced Bio-based polyesters Variant 151,Bio-based polyesters,0.603,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0024,0.04,0.8845454545454545,0.78,0.2606796598391846,13.387298458428102,0.11545454545454548,0.7393203401608154,0.3405274885615361
328,Advanced Lignocellulosic Variant 152,Lignocellulosic,0.443,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0092,0.06,0.5599999999999999,0.12,0.2606796598391846,13.387298458428102,0.44000000000000006,0.7393203401608154,0.22268203401608155
329,Advanced Bio-based polymer Variant 153,Bio-based polymer,0.28300000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.02,0.9645454545454545,0.5,0.2606796598391846,13.387298458428102,0.035454545454545516,0.7393203401608154,0.22592748856153613
330,Advanced Bio-mineral composite Variant 154,Bio-mineral composite,0.473,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.04,0.6081818181818182,0.88,0.2606796598391846,13.387298458428102,0.39181818181818184,0.7393203401608154,0.3688138521978998
331,Advanced Natural fiber Variant 155,Natural fiber (protein),0.27,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.02,0.7845454545454544,0.9400000000000001,0.2606796598391846,13.387298458428102,0.21545454545454557,0.7393203401608154,0.3293274885615361
332,Advanced Fiber-based Variant 156,Fiber-based (cellulosic),0.533,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.08,0.9672727272727273,0.07,0.2606796598391846,13.387298458428102,0.032727272727272716,0.7393203401608154,0.18815476128880881
333,Advanced Bio-based Variant 157,Bio-based (microbial),0.937,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005200000000000001,0.08,0.6263636363636363,0.64,0.2606796598391846,13.387298458428102,0.37363636363636366,0.7393203401608154,0.397145670379718
334,Advanced Regenerated cellulose Variant 158,Regenerated cellulose,0.223,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0024,0.04,0.9218181818181819,0.18,0.2606796598391846,13.387298458428102,0.07818181818181813,0.7393203401608154,0.15980021583426338
335,Advanced Lignocellulosic Variant 159,Lignocellulosic (palm),0.14800000000000002,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.04,0.27999999999999997,0.86,0.2606796598391846,13.387298458428102,0.72,0.7393203401608154,0.35008203401608157
336,Advanced Fiber-based Variant 160,Fiber-based,0.538,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.02,0.2827272727272727,0.2,0.2606796598391846,13.387298458428102,0.7172727272727273,0.7393203401608154,0.27245930674335433
337,Advanced Lignocellulosic Variant 161,Lignocellulosic (palm),0.5720000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0088,0.02,0.18999999999999997,0.06,0.2606796598391846,13.387298458428102,0.81,0.7393203401608154,0.25893203401608156
338,Advanced Fiber-based from agro-residues Variant 162,Fiber-based from agro-residues,0.385,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009000000000000001,0.06,0.3909090909090909,0.32,0.2606796598391846,13.387298458428102,0.6090909090909091,0.7393203401608154,0.2708411249251725
339,Advanced Bio-based protein mimic Variant 163,Bio-based protein mimic,0.28300000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0092,0.06,0.44181818181818183,0.22,0.2606796598391846,13.387298458428102,0.5581818181818181,0.7393203401608154,0.2305002158342634
340,Advanced Bio-based protein mimic Variant 164,Bio-based protein mimic,0.779,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.18545454545454543,1.0,0.2606796598391846,13.387298458428102,0.8145454545454546,0.7393203401608154,0.485186579470627
341,Advanced Regenerated cellulose Variant 165,Regenerated cellulose,0.479,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.1,0.8336363636363636,0.08,0.2606796598391846,13.387298458428102,0.16636363636363638,0.7393203401608154,0.1989683976524452
342,Advanced Bio-based polymer Variant 166,Bio-based polymer (starch),0.315,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.08,0.19999999999999998,0.35000000000000003,0.2606796598391846,13.387298458428102,0.8,0.7393203401608154,0.28908203401608157
343,Advanced Bio-based polyesters Variant 167,Bio-based polyesters,0.27899999999999997,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.02,0.5299999999999999,0.9,0.2606796598391846,13.387298458428102,0.4700000000000001,0.7393203401608154,0.34788203401608153
344,Advanced Recycled fossil plastic Variant 168,Recycled fossil plastic,0.35700000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.06,0.9436363636363636,0.79,0.2606796598391846,13.387298458428102,0.056363636363636394,0.7393203401608154,0.3043683976524453
345,Advanced Natural fiber Variant 169,Natural fiber (animal),0.797,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.08,0.7354545454545455,0.32,0.2606796598391846,13.387298458428102,0.26454545454545453,0.7393203401608154,0.301636579470627
346,Advanced Bio-based composite Variant 170,Bio-based composite,0.35700000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.002,0.04,0.4381818181818182,0.99,0.2606796598391846,13.387298458428102,0.5618181818181818,0.7393203401608154,0.39016385219789973
347,Advanced Bio-based composite Variant 171,Bio-based composite,0.619,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.02,0.8936363636363636,0.14,0.2606796598391846,13.387298458428102,0.10636363636363644,0.7393203401608154,0.2105183976524452
348,Advanced Metal Variant 172,Metal (aluminium),0.192,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.08,0.5681818181818181,0.73,0.2606796598391846,13.387298458428102,0.4318181818181819,0.7393203401608154,0.30946385219789974
349,Advanced Natural fiber Variant 173,Natural fiber (coir),0.018000000000000002,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.007,0.02,0.4763636363636363,0.67,0.2606796598391846,13.387298458428102,0.5236363636363637,0.7393203401608154,0.26874567037971797
350,Advanced Metal Variant 174,Metal (aluminium),0.6459999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.04,0.5627272727272726,0.7000000000000001,0.2606796598391846,13.387298458428102,0.43727272727272737,0.7393203401608154,0.3640093067433543
351,Advanced Bio-based polysaccharide Variant 175,Bio-based polysaccharide,0.951,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.04,0.26,0.2,0.2606796598391846,13.387298458428102,0.74,0.7393203401608154,0.3393320340160816
352,Advanced Agro-waste polymer Variant 176,Agro-waste polymer,0.019,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.06,0.67,0.11,0.2606796598391846,13.387298458428102,0.32999999999999996,0.7393203401608154,0.14443203401608154
