product_id,sector,strength_score,weight_capacity_score,barrier_score ,biodegradability_score,co2_emission_score,recyclability_percent,cost_score,reuse_potential_score,category_name,fragility_level,requires_cushioning,moisture_sensitive,temperature_sensitive,typical_weight_kg,product_weight_g,product_volume_cm3,temperature_sensitivity,moisture_sensitivity,shelf_life_days,packaging_format,current_packaging_material,flag_weight_outlier,flag_volume_outlier,flag_price_outlier,main_packaging_material,barrier_score,product_name_final,category_final,price_final
330,Food,2.0,2.0,,88.0,85.0,50.0,5.0,1.0,,,,,,,,,,,,,,,,,Garlic Husk Padding,4.0,Food Unit - Garlic Husk Padding Pack,,
331,Beverages,3.0,3.0,,85.0,85.0,50.0,4.0,4.0,,,,,,,,,,,,,,,,,Rice Husk Composites,1.0,Beverages Unit - Rice Husk Composites Pack,,
332,Home Decor,2.0,3.0,,95.7,85.9,22.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 151,5.0,Home Decor Unit - High-Grade Lignocellulosic (palm) Variant 151 Pack,,
333,Healthcare/Medical Devices,3.0,3.0,,88.0,82.0,65.0,5.0,5.0,,,,,,,,,,,,,,,,,Sugarcane Bagasse Sheets,5.0,Healthcare/Medical Devices Unit - Sugarcane Bagasse Sheets Pack,,
334,Furniture,1.0,3.0,,92.6,73.2,75.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 119,1.0,Furniture Unit - High-Grade Fiber-based Variant 119 Pack,,
335,Pharmaceuticals,2.0,2.0,,95.0,92.0,25.0,5.0,4.0,,,,,,,,,,,,,,,,,Carrageenan Wraps (Red Algae),4.0,Pharmaceuticals Unit - Carrageenan Wraps (Red Algae) Pack,,
336,Stationery,3.0,3.0,,85.0,75.0,70.0,5.0,4.0,,,,,,,,,,,,,,,,,Wool Fiber Padding,4.0,Stationery Unit - Wool Fiber Padding Pack,,
337,Furniture,3.0,4.0,,85.8,82.4,51.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 121,3.0,Furniture Unit - High-Grade Fiber-based Variant 121 Pack,,
338,Baby Care,2.0,1.0,,90.9,89.1,54.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 207,4.0,Baby Care Unit - High-Grade Lignocellulosic Variant 207 Pack,,
339,Electronics,1.0,2.0,,96.0,88.2,43.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 125,2.0,Electronics Unit - High-Grade Bio-based polymer (starch) Variant 125 Pack,,
340,Sports & Outdoor,3.0,3.0,,85.0,70.0,70.0,4.0,2.0,,,,,,,,,,,,,,,,,Molded Pulp (Recycled Paper Fiber),5.0,Sports & Outdoor Unit - Molded Pulp (Recycled Paper Fiber) Pack,,
341,Healthcare,2.0,3.0,,96.8,86.6,51.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 138,1.0,Healthcare Unit - High-Grade Regenerated cellulose Variant 138 Pack,,
342,Food,3.0,3.0,,90.0,88.0,30.0,4.0,5.0,,,,,,,,,,,,,,,,,Crab Shell Chitin Films,5.0,Food Unit - Crab Shell Chitin Films Pack,,
343,Beverages,2.0,2.0,,90.0,80.0,65.0,5.0,3.0,,,,,,,,,,,,,,,,,Wheat Bran Sheets,5.0,Beverages Unit - Wheat Bran Sheets Pack,,
344,Food,4.0,4.0,,0.0,62.4,100.0,3.0,5.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 168,5.0,Food Unit - High-Grade Metal (steel) Variant 168 Pack,,
345,Industrial/Automotive,2.0,1.0,,90.9,89.1,54.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 207,4.0,Industrial/Automotive Unit - High-Grade Lignocellulosic Variant 207 Pack,,
346,Automotive,1.0,3.0,,98.7,85.8,33.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer Variant 183,4.0,Automotive Unit - High-Grade Bio-based polymer Variant 183 Pack,,
347,Industrial,2.0,2.0,,95.0,85.0,40.0,4.0,1.0,,,,,,,,,,,,,,,,,Cellophane Films,3.0,Industrial Unit - Cellophane Films Pack,,
348,Industrial Tools,1.0,4.0,,100.0,78.1,6.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 229,2.0,Industrial Tools Unit - High-Grade Bio-based starch Variant 229 Pack,,
349,Pharmaceuticals,3.0,2.0,,93.9,92.7,19.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 104,4.0,Pharmaceuticals Unit - High-Grade Bio-based composite Variant 104 Pack,,
350,Stationery,3.0,3.0,,85.0,85.0,50.0,4.0,3.0,,,,,,,,,,,,,,,,,Rice Husk Composites,3.0,Stationery Unit - Rice Husk Composites Pack,,
351,Electronics,4.0,4.0,,88.0,82.0,55.0,4.0,4.0,,,,,,,,,,,,,,,,,Abaca (Manila Hemp) Sheets,2.0,Electronics Unit - Abaca (Manila Hemp) Sheets Pack,,
352,Baby Care,2.0,1.0,,98.5,89.1,17.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 241,2.0,Baby Care Unit - High-Grade Lignocellulosic (palm) Variant 241 Pack,,
353,Industrial/Automotive,3.0,3.0,,90.0,85.0,60.0,5.0,2.0,,,,,,,,,,,,,,,,,"Bagasse, Wheat-Straw, Other Agri Fibers",2.0,"Industrial/Automotive Unit - Bagasse, Wheat-Straw, Other Agri Fibers Pack",,
354,Industrial/Automotive,4.0,3.0,,83.8,85.0,54.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 122,5.0,Industrial/Automotive Unit - High-Grade Bio-based polyester Variant 122 Pack,,
355,Toys,3.0,3.0,,88.0,85.0,60.0,5.0,2.0,,,,,,,,,,,,,,,,,Reed Fiber Padding,2.0,Toys Unit - Reed Fiber Padding Pack,,
356,Home Decor,3.0,3.0,,95.0,85.0,25.0,5.0,1.0,,,,,,,,,,,,,,,,,Pha From Bacteria (Films),3.0,Home Decor Unit - Pha From Bacteria (Films) Pack,,
357,Industrial Tools,2.0,1.0,,93.7,97.1,16.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 157,4.0,Industrial Tools Unit - High-Grade Bio-based polysaccharide Variant 157 Pack,,
358,Healthcare,5.0,4.0,,0.0,56.7,100.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 126,2.0,Healthcare Unit - High-Grade Metal (aluminium) Variant 126 Pack,,
359,Cosmetics,3.0,3.0,,90.0,85.0,60.0,4.0,1.0,,,,,,,,,,,,,,,,,"Bagasse, Wheat-Straw, Other Agri Fibers",5.0,"Cosmetics Unit - Bagasse, Wheat-Straw, Other Agri Fibers Pack",,
360,Healthcare/Medical Devices,3.0,3.0,,85.7,86.6,74.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 137,4.0,Healthcare/Medical Devices Unit - High-Grade Fiber-based Variant 137 Pack,,
361,Baby Care,3.0,2.0,,87.1,81.6,29.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (protein) Variant 238,1.0,Baby Care Unit - High-Grade Natural fiber (protein) Variant 238 Pack,,
362,Personal Care/Home,3.0,3.0,,90.0,60.0,40.0,5.0,4.0,,,,,,,,,,,,,,,,,Cotton/Jute Textile Bags,3.0,Personal Care/Home Unit - Cotton/Jute Textile Bags Pack,,
363,Baby Care,2.0,3.0,,96.8,86.6,51.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Regenerated cellulose Variant 138,2.0,Baby Care Unit - High-Grade Regenerated cellulose Variant 138 Pack,,
364,Pharmaceuticals,1.0,3.0,,95.9,89.8,35.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 239,2.0,Pharmaceuticals Unit - High-Grade Bio-based polymer (starch) Variant 239 Pack,,
365,Sports & Outdoor,3.0,3.0,,79.8,80.3,24.0,2.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 218,1.0,Sports & Outdoor Unit - High-Grade Bio-based polyesters Variant 218 Pack,,
366,Sports & Outdoor,3.0,2.0,,93.9,92.7,19.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 104,1.0,Sports & Outdoor Unit - High-Grade Bio-based composite Variant 104 Pack,,
367,Healthcare,3.0,3.0,,80.0,80.0,40.0,2.0,1.0,,,,,,,,,,,,,,,,,Silk Cocoons Composites,4.0,Healthcare Unit - Silk Cocoons Composites Pack,,
368,Textiles/Apparel,2.0,2.0,,92.0,88.0,45.0,4.0,2.0,,,,,,,,,,,,,,,,,Typha (Cattail) Fiber,5.0,Textiles/Apparel Unit - Typha (Cattail) Fiber Pack,,
369,Pharmaceuticals,2.0,2.0,,92.0,88.0,40.0,4.0,2.0,,,,,,,,,,,,,,,,,Apple Pomace Films,3.0,Pharmaceuticals Unit - Apple Pomace Films Pack,,
370,Industrial,3.0,3.0,,86.0,74.1,20.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 222,1.0,Industrial Unit - High-Grade Bio-based polyesters Variant 222 Pack,,
371,Industrial/Automotive,3.0,3.0,,91.8,81.7,30.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyester Variant 193,5.0,Industrial/Automotive Unit - High-Grade Bio-based polyester Variant 193 Pack,,
372,Home Decor,5.0,5.0,,3.5,64.8,83.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 135,5.0,Home Decor Unit - High-Grade Metal (steel) Variant 135 Pack,,
373,Cosmetics,2.0,4.0,,98.1,86.7,50.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 224,5.0,Cosmetics Unit - High-Grade Bio-based polymer (starch) Variant 224 Pack,,
374,Textiles/Apparel,5.0,4.0,,0.0,55.5,85.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 202,5.0,Textiles/Apparel Unit - High-Grade Metal (aluminium) Variant 202 Pack,,
375,Furniture,3.0,3.0,,93.8,83.0,30.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 210,4.0,Furniture Unit - High-Grade Bio-based polysaccharide Variant 210 Pack,,
376,Electronics,3.0,4.0,,88.4,80.7,50.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (coir) Variant 196,1.0,Electronics Unit - High-Grade Natural fiber (coir) Variant 196 Pack,,
377,Healthcare,2.0,3.0,,80.5,82.6,44.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 190,1.0,Healthcare Unit - High-Grade Lignocellulosic Variant 190 Pack,,
378,Automotive,5.0,5.0,,81.6,91.8,48.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein mimic Variant 120,1.0,Automotive Unit - High-Grade Bio-based protein mimic Variant 120 Pack,,
379,Food,2.0,3.0,,76.2,83.5,34.0,2.0,1.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (protein) Variant 106,2.0,Food Unit - High-Grade Natural fiber (protein) Variant 106 Pack,,
380,Healthcare/Medical Devices,4.0,2.0,,90.9,92.1,23.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (microbial) Variant 177,1.0,Healthcare/Medical Devices Unit - High-Grade Bio-based (microbial) Variant 177 Pack,,
381,Food,4.0,4.0,,88.0,85.0,55.0,4.0,5.0,,,,,,,,,,,,,,,,,Ramie Fiber Bags,5.0,Food Unit - Ramie Fiber Bags Pack,,
382,Baby Care,5.0,4.0,,0.0,55.5,85.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 202,2.0,Baby Care Unit - High-Grade Metal (aluminium) Variant 202 Pack,,
383,Food,2.0,5.0,,79.6,75.4,68.0,3.0,3.0,,,,,,,,,,,,,,,,,High-Grade Recycled fiber composite Variant 154,2.0,Food Unit - High-Grade Recycled fiber composite Variant 154 Pack,,
384,Baby Care,2.0,2.0,,90.0,88.0,35.0,4.0,2.0,,,,,,,,,,,,,,,,,Hemicellulose Films,5.0,Baby Care Unit - Hemicellulose Films Pack,,
385,Baby Care,3.0,3.0,,85.0,85.0,50.0,4.0,2.0,,,,,,,,,,,,,,,,,Peanut Shell Composites,2.0,Baby Care Unit - Peanut Shell Composites Pack,,
386,Healthcare,1.0,3.0,,94.3,84.9,22.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 195,3.0,Healthcare Unit - High-Grade Bio-based polymer (starch) Variant 195 Pack,,
387,Household Appliances,1.0,3.0,,86.6,82.1,59.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based coated fiber Variant 221,4.0,Household Appliances Unit - High-Grade Bio-based coated fiber Variant 221 Pack,,
388,Baby Care,3.0,3.0,,79.1,87.5,35.0,2.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 152,5.0,Baby Care Unit - High-Grade Bio-based composite Variant 152 Pack,,
389,Sports & Outdoor,4.0,4.0,,92.0,88.0,55.0,5.0,1.0,,,,,,,,,,,,,,,,,Hemp Fiber Molded Packaging,3.0,Sports & Outdoor Unit - Hemp Fiber Molded Packaging Pack,,
390,Industrial Tools,3.0,3.0,,85.0,70.0,75.0,5.0,3.0,,,,,,,,,,,,,,,,,Recycled Cardboard / Paperboard,1.0,Industrial Tools Unit - Recycled Cardboard / Paperboard Pack,,
391,Food,3.0,4.0,,95.0,90.0,50.0,5.0,4.0,,,,,,,,,,,,,,,,,Coir Pith Blocks,4.0,Food Unit - Coir Pith Blocks Pack,,
392,Industrial,3.0,4.0,,87.0,88.7,14.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based composite Variant 211,3.0,Industrial Unit - High-Grade Bio-based composite Variant 211 Pack,,
393,Cosmetics,3.0,3.0,,90.0,60.0,40.0,4.0,1.0,,,,,,,,,,,,,,,,,Cotton/Jute Textile Bags,2.0,Cosmetics Unit - Cotton/Jute Textile Bags Pack,,
394,Personal Care/Home,3.0,3.0,,94.0,91.0,25.0,4.0,1.0,,,,,,,,,,,,,,,,,Fucoidan-Based Trays,4.0,Personal Care/Home Unit - Fucoidan-Based Trays Pack,,
395,Baby Care,3.0,5.0,,86.4,91.9,53.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste particle Variant 116,4.0,Baby Care Unit - High-Grade Agro-waste particle Variant 116 Pack,,
396,Stationery,4.0,4.0,,90.0,90.0,50.0,4.0,3.0,,,,,,,,,,,,,,,,,"Bamboo (Components, Shells)",1.0,"Stationery Unit - Bamboo (Components, Shells) Pack",,
397,Industrial/Automotive,2.0,3.0,,88.6,59.0,93.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based (cellulosic) Variant 186,4.0,Industrial/Automotive Unit - High-Grade Fiber-based (cellulosic) Variant 186 Pack,,
398,Home Decor,2.0,2.0,,88.7,85.3,67.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 148,3.0,Home Decor Unit - High-Grade Natural fiber (animal) Variant 148 Pack,,
399,Cosmetics,3.0,3.0,,86.8,69.0,74.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Natural fiber (animal) Variant 233,2.0,Cosmetics Unit - High-Grade Natural fiber (animal) Variant 233 Pack,,
400,Industrial/Automotive,2.0,3.0,,95.0,85.0,30.0,5.0,3.0,,,,,,,,,,,,,,,,,Starch-Based Foams/Peanuts,1.0,Industrial/Automotive Unit - Starch-Based Foams/Peanuts Pack,,
401,Cosmetics,2.0,2.0,,90.0,88.0,30.0,5.0,5.0,,,,,,,,,,,,,,,,,Xanthan Gum Coatings,1.0,Cosmetics Unit - Xanthan Gum Coatings Pack,,
402,Industrial,3.0,2.0,,95.0,90.0,30.0,4.0,2.0,,,,,,,,,,,,,,,,,Palm Leaf Trays,4.0,Industrial Unit - Palm Leaf Trays Pack,,
403,Electronics,2.0,2.0,,95.0,85.0,40.0,4.0,3.0,,,,,,,,,,,,,,,,,Cellophane Films,2.0,Electronics Unit - Cellophane Films Pack,,
404,Electronics,2.0,2.0,,100.0,86.5,11.0,5.0,4.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 219,2.0,Electronics Unit - High-Grade Lignocellulosic (palm) Variant 219 Pack,,
405,Beverages,2.0,3.0,,74.4,77.1,45.0,3.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based coated fiber Variant 231,5.0,Beverages Unit - High-Grade Bio-based coated fiber Variant 231 Pack,,
406,Personal Care/Home,3.0,2.0,,81.6,85.3,48.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 245,2.0,Personal Care/Home Unit - High-Grade Fiber-based from agro-residues Variant 245 Pack,,
407,Food,2.0,2.0,,97.2,94.2,27.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (palm) Variant 134,5.0,Food Unit - High-Grade Lignocellulosic (palm) Variant 134 Pack,,
408,Industrial Tools,2.0,2.0,,91.1,84.3,32.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer (starch) Variant 160,2.0,Industrial Tools Unit - High-Grade Bio-based polymer (starch) Variant 160 Pack,,
409,Beverages,3.0,3.0,,84.6,77.2,64.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based (cellulosic) Variant 108,2.0,Beverages Unit - High-Grade Fiber-based (cellulosic) Variant 108 Pack,,
410,Food,4.0,4.0,,0.0,62.4,100.0,3.0,2.0,,,,,,,,,,,,,,,,,High-Grade Metal (steel) Variant 168,1.0,Food Unit - High-Grade Metal (steel) Variant 168 Pack,,
411,Stationery,3.0,3.0,,85.0,70.0,70.0,5.0,4.0,,,,,,,,,,,,,,,,,Molded Pulp (Recycled Paper Fiber),1.0,Stationery Unit - Molded Pulp (Recycled Paper Fiber) Pack,,
412,Healthcare,2.0,3.0,,94.2,85.7,54.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste particle Variant 171,2.0,Healthcare Unit - High-Grade Agro-waste particle Variant 171 Pack,,
413,Electronics,2.0,3.0,,88.0,82.0,55.0,4.0,1.0,,,,,,,,,,,,,,,,,Guava Pomace Fillers,2.0,Electronics Unit - Guava Pomace Fillers Pack,,
414,Baby Care,3.0,3.0,,90.0,90.0,50.0,4.0,2.0,,,,,,,,,,,,,,,,,Bamboo Leaf Sheets,3.0,Baby Care Unit - Bamboo Leaf Sheets Pack,,
415,Home Decor,1.0,2.0,,85.4,63.7,82.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based Variant 249,1.0,Home Decor Unit - High-Grade Fiber-based Variant 249 Pack,,
416,Stationery,4.0,4.0,,92.0,82.0,30.0,4.0,3.0,,,,,,,,,,,,,,,,,Polyhydroxybutyrate Composites,2.0,Stationery Unit - Polyhydroxybutyrate Composites Pack,,
417,Textiles/Apparel,4.0,4.0,,92.0,82.0,30.0,5.0,2.0,,,,,,,,,,,,,,,,,Polyhydroxybutyrate Composites,1.0,Textiles/Apparel Unit - Polyhydroxybutyrate Composites Pack,,
418,Stationery,2.0,2.0,,89.8,90.1,49.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polymer Variant 156,5.0,Stationery Unit - High-Grade Bio-based polymer Variant 156 Pack,,
419,Industrial Tools,2.0,3.0,,88.6,59.0,93.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based (cellulosic) Variant 186,1.0,Industrial Tools Unit - High-Grade Fiber-based (cellulosic) Variant 186 Pack,,
420,Industrial Tools,2.0,3.0,,96.2,87.5,32.0,4.0,3.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 246,5.0,Industrial Tools Unit - High-Grade Bio-based starch Variant 246 Pack,,
421,Textiles/Apparel,2.0,2.0,,95.0,88.0,25.0,4.0,4.0,,,,,,,,,,,,,,,,,Konjac Glucomannan Films,3.0,Textiles/Apparel Unit - Konjac Glucomannan Films Pack,,
422,Industrial,2.0,3.0,,90.0,86.0,50.0,5.0,1.0,,,,,,,,,,,,,,,,,Grape Pomace Fillers,5.0,Industrial Unit - Grape Pomace Fillers Pack,,
423,Cosmetics,3.0,3.0,,79.8,80.3,24.0,3.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polyesters Variant 218,4.0,Cosmetics Unit - High-Grade Bio-based polyesters Variant 218 Pack,,
424,Toys,3.0,3.0,,85.0,80.0,60.0,4.0,3.0,,,,,,,,,,,,,,,,,Lentil Hull Composites,3.0,Toys Unit - Lentil Hull Composites Pack,,
425,Beverages,2.0,2.0,,95.0,85.0,20.0,4.0,1.0,,,,,,,,,,,,,,,,,Gelatin-Based Wraps,4.0,Beverages Unit - Gelatin-Based Wraps Pack,,
426,Healthcare/Medical Devices,2.0,2.0,,92.0,88.0,40.0,5.0,4.0,,,,,,,,,,,,,,,,,Tomato Skin Sheets,3.0,Healthcare/Medical Devices Unit - Tomato Skin Sheets Pack,,
427,Cosmetics,2.0,2.0,,95.0,78.0,25.0,5.0,4.0,,,,,,,,,,,,,,,,,Tapioca-Based Films,2.0,Cosmetics Unit - Tapioca-Based Films Pack,,
428,Baby Care,4.0,4.0,,95.0,90.0,20.0,5.0,1.0,,,,,,,,,,,,,,,,,Bacterial Nanocellulose Foams,2.0,Baby Care Unit - Bacterial Nanocellulose Foams Pack,,
429,Household Appliances,3.0,3.0,,95.0,92.0,20.0,4.0,5.0,,,,,,,,,,,,,,,,,Mushroom Root (Mycelium Variants),1.0,Household Appliances Unit - Mushroom Root (Mycelium Variants) Pack,,
430,Cosmetics,2.0,2.0,,93.9,89.8,58.0,5.0,3.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste composite Variant 140,4.0,Cosmetics Unit - High-Grade Agro-waste composite Variant 140 Pack,,
431,Toys,2.0,2.0,,90.0,88.0,30.0,4.0,3.0,,,,,,,,,,,,,,,,,Chitin/Chitosan Films (Mushroom/Shell),4.0,Toys Unit - Chitin/Chitosan Films (Mushroom/Shell) Pack,,
432,Household Appliances,4.0,4.0,,0.0,55.0,55.0,3.0,3.0,,,,,,,,,,,,,,,,,Pcr Hdpe/Ldpe,4.0,Household Appliances Unit - Pcr Hdpe/Ldpe Pack,,
433,Baby Care,2.0,3.0,,90.8,78.4,46.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 115,2.0,Baby Care Unit - High-Grade Fiber-based from agro-residues Variant 115 Pack,,
434,Industrial Tools,3.0,3.0,,90.0,85.0,50.0,4.0,3.0,,,,,,,,,,,,,,,,,Sisal Fiber Wraps,3.0,Industrial Tools Unit - Sisal Fiber Wraps Pack,,
435,Personal Care/Home,1.0,1.0,,90.4,68.3,44.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based coated fiber Variant 170,2.0,Personal Care/Home Unit - High-Grade Bio-based coated fiber Variant 170 Pack,,
436,Stationery,2.0,2.0,,95.0,93.0,25.0,5.0,3.0,,,,,,,,,,,,,,,,,Alginate Films (Brown Algae),1.0,Stationery Unit - Alginate Films (Brown Algae) Pack,,
437,Toys,3.0,4.0,,98.6,91.3,26.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Bio-based (algae) Variant 220,1.0,Toys Unit - High-Grade Bio-based (algae) Variant 220 Pack,,
438,Industrial/Automotive,5.0,4.0,,0.0,56.7,100.0,4.0,4.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 126,4.0,Industrial/Automotive Unit - High-Grade Metal (aluminium) Variant 126 Pack,,
439,Textiles/Apparel,5.0,5.0,,0.0,55.0,85.0,5.0,4.0,,,,,,,,,,,,,,,,,Aluminium Cans / Tins,1.0,Textiles/Apparel Unit - Aluminium Cans / Tins Pack,,
440,Cosmetics,2.0,3.0,,96.2,87.5,32.0,4.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based starch Variant 246,2.0,Cosmetics Unit - High-Grade Bio-based starch Variant 246 Pack,,
441,Automotive,5.0,5.0,,78.6,76.8,32.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Bio-based protein mimic Variant 225,3.0,Automotive Unit - High-Grade Bio-based protein mimic Variant 225 Pack,,
442,Industrial,5.0,5.0,,0.0,53.1,85.0,5.0,5.0,,,,,,,,,,,,,,,,,High-Grade Metal (aluminium) Variant 175,5.0,Industrial Unit - High-Grade Metal (aluminium) Variant 175 Pack,,
443,Cosmetics,1.0,3.0,,82.3,85.7,30.0,4.0,1.0,,,,,,,,,,,,,,,,,High-Grade Bio-based polysaccharide Variant 129,3.0,Cosmetics Unit - High-Grade Bio-based polysaccharide Variant 129 Pack,,
444,Furniture,2.0,2.0,,90.0,87.0,55.0,4.0,1.0,,,,,,,,,,,,,,,,,Sorghum Stalk Padding,3.0,Furniture Unit - Sorghum Stalk Padding Pack,,
445,Sports & Outdoor,2.0,2.0,,95.0,92.0,25.0,5.0,2.0,,,,,,,,,,,,,,,,,Pullulan Films (Fungal),1.0,Sports & Outdoor Unit - Pullulan Films (Fungal) Pack,,
446,Pharmaceuticals,3.0,3.0,,85.0,85.0,25.0,4.0,2.0,,,,,,,,,,,,,,,,,Fish Scale Bioplastics,2.0,Pharmaceuticals Unit - Fish Scale Bioplastics Pack,,
447,Home Decor,3.0,4.0,,92.6,87.2,62.0,5.0,1.0,,,,,,,,,,,,,,,,,High-Grade Fiber-based from agro-residues Variant 163,5.0,Home Decor Unit - High-Grade Fiber-based from agro-residues Variant 163 Pack,,
448,Electronics,2.0,1.0,,90.9,89.1,54.0,5.0,2.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic Variant 207,4.0,Electronics Unit - High-Grade Lignocellulosic Variant 207 Pack,,
449,Automotive,5.0,5.0,,0.0,55.0,85.0,5.0,5.0,,,,,,,,,,,,,,,,,Aluminium Cans / Tins,1.0,Automotive Unit - Aluminium Cans / Tins Pack,,
450,Beverages,2.0,2.0,,90.0,88.0,30.0,4.0,4.0,,,,,,,,,,,,,,,,,Chitin/Chitosan Films (Mushroom/Shell),5.0,Beverages Unit - Chitin/Chitosan Films (Mushroom/Shell) Pack,,
451,Pharmaceuticals,2.0,2.0,,90.0,85.0,40.0,4.0,4.0,,,,,,,,,,,,,,,,,Carrot Pulp Trays,3.0,Pharmaceuticals Unit - Carrot Pulp Trays Pack,,
452,Sports & Outdoor,2.0,2.0,,90.0,87.0,35.0,5.0,4.0,,,,,,,,,,,,,,,,,Lemon Peel Films,5.0,Sports & Outdoor Unit - Lemon Peel Films Pack,,
453,Beverages,3.0,2.0,,95.0,90.0,30.0,5.0,4.0,,,,,,,,,,,,,,,,,Palm Leaf Trays,5.0,Beverages Unit - Palm Leaf Trays Pack,,
454,Healthcare,4.0,5.0,,87.5,88.8,65.0,4.0,5.0,,,,,,,,,,,,,,,,,High-Grade Lignocellulosic (wood-like) Variant 192,2.0,Healthcare Unit - High-Grade Lignocellulosic (wood-like) Variant 192 Pack,,
455,Healthcare/Medical Devices,2.0,3.0,,95.0,80.0,25.0,5.0,1.0,,,,,,,,,,,,,,,,,Potato Starch Foams,1.0,Healthcare/Medical Devices Unit - Potato Starch Foams Pack,,
456,Stationery,1.0,2.0,,77.4,84.6,40.0,2.0,3.0,,,,,,,,,,,,,,,,,High-Grade Agro-waste polymer Variant 216,4.0,Stationery Unit - High-Grade Agro-waste polymer Variant 216 Pack,,
