material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score,sustainability_score,cost_category
336,Advanced Fiber-based Variant 160,Fiber-based,0.538,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0084,0.02,0.2827272727272727,0.2,0.2606796598391846,13.387298458428102,0.7172727272727273,0.7393203401608154,0.2724593067433543,0.3862735580566196,Low
419,High-Grade Lignocellulosic (palm) Variant 151,Lignocellulosic (palm),0.957,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.06,0.7809090909090909,0.22,0.2606796598391846,13.387298458428102,0.2190909090909091,0.7393203401608154,0.2967411249251725,0.4217525063991312,Low
558,Virgin Cardboard,Cellulosic,0.9343773408,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.00632106781,0.06095130466,0.0104709882181818,0.9408193428,0.2606796598391846,13.387298458428102,0.9895290117818182,0.7393203401608154,0.5149759327587634,0.9125303500806656,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
32,Cassava starch foams,Bio-based starch,0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7454545454545454,0.2,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.294886579470627,0.4210575939266744,Low
3,Virgin Cardboard,Biodegradable Plastic,0.0032157676348547,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Furniture,0.0014979423868312,0.0028097459823742,0.0058543550690147,0.0042842598248829,0.2606796598391846,0.0128885519332827,0.9941456449309852,0.7393203401608154,0.1756222504125675,0.177833327280988,Low
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
241,Advanced Fiber-based from agro-residues Variant 65,Fiber-based from agro-residues,0.915,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.06,0.7327272727272727,0.2,0.2606796598391846,13.387298458428102,0.2672727272727273,0.7393203401608154,0.2910593067433543,0.4115104044809632,Low
201,Advanced Bio-based starch Variant 25,Bio-based starch,0.924,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.04,0.8736363636363635,0.34,0.2606796598391846,13.387298458428102,0.1263636363636364,0.7393203401608154,0.3035183976524452,0.4242318423561374,Low
1,PBAT Compostable,Plastic-based,0.0069999999999999,0.2857142857142857,108.57142857142856,India,0.5,Plastic,Cosmetics,0.00104,0.3,0.019090909090909,0.25,0.6345256609642302,13.387298458428102,0.980909090909091,0.3654743390357697,0.2459483429944861,0.2834993904260005,Medium
320,Advanced Bio-based composite Variant 144,Bio-based composite,0.2,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.3209090909090908,0.53,0.2606796598391846,13.387298458428102,0.6790909090909092,0.7393203401608154,0.2963411249251725,0.3901008146888434,Low
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
529,Molded Pulp,Cellulosic,0.9857761409,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004297420556,0.03887591612,0.0065514004863636,0.7076174757,0.2606796598391846,13.387298458428102,0.9934485995136364,0.7393203401608154,0.4715163486054452,0.8366878398241941,Low
387,High-Grade Fiber-based Variant 119,Fiber-based,0.926,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.6654545454545454,0.75,0.2606796598391846,13.387298458428102,0.3345454545454546,0.7393203401608154,0.409236579470627,0.6460765381485996,Low
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
600,Polyethylene (PE),Plastic,0.01160167176,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005894664382,0.0800506089,0.0325364586545454,0.06019323988,0.2606796598391846,13.387298458428102,0.9674635413454544,0.7393203401608154,0.201941074766127,0.2187848835852943,Low
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
30,Palm Leaf Trays,Lignocellulosic (palm),0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.8181818181818181,0.3,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3041138521978997,0.4335241141611987,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
230,Advanced Fiber-based from agro-residues Variant 54,Fiber-based from agro-residues,0.798,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0084,0.02,0.2072727272727272,0.3,0.2606796598391846,13.387298458428102,0.7927272727272727,0.7393203401608154,0.3390047612888088,0.5462954879577604,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
55,Apple pomace films,Agro-waste composite,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7999999999999999,0.4,0.2606796598391846,13.387298458428102,0.2,0.7393203401608154,0.3209320340160816,0.4648824759836154,Low
237,Advanced Agro-waste particle Variant 61,Agro-waste particle,0.175,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009,0.02,0.9054545454545454,0.39,0.2606796598391846,13.387298458428102,0.0945454545454546,0.7393203401608154,0.193886579470627,0.1406481892117457,Low
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
20,Virgin Cardboard,Recycled Paper,0.0024273858921161,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Clothing,0.0006049382716049,0.0134266459305339,0.000832936696811,0.0055222968845448,0.2606796598391846,0.646702047005307,0.9991670633031888,0.7393203401608154,0.1781538713611349,0.1821682991653764,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
499,High-Grade Bio-based coated fiber Variant 231,Bio-based coated fiber,0.7440000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.06,0.7009090909090908,0.45,0.2606796598391846,13.387298458428102,0.2990909090909092,0.7393203401608154,0.3186411249251725,0.4510994632761456,Low
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
7,"Pla Bioplastic (Films, Rigid)",Bio-based polyester,0.7000000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.5454545454545454,0.3,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.301886579470627,0.4275876759542824,Low
45,Olive Stone Fillers,Agro-waste particle,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7454545454545454,0.55,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.358886579470627,0.5351419681737071,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
67,Durian Rind Composites,Agro-waste composite,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.45,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3321593067433542,0.483110833301323,Low
62,Coir Pith Blocks,Natural fiber (coir),0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.8181818181818181,0.5,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3521138521978997,0.5218722827700119,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
30,Palm leaf trays,Lignocellulosic (palm),0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.8181818181818181,0.3,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.3041138521978997,0.4335241141611987,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
33,Virgin Cardboard,Recycled Paper,0.0051867219917012,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Electronics,0.0013744855967078,0.0158735095904613,0.0024512137077582,0.0037731622887395,0.2606796598391846,0.9580490270406872,0.9975487862922418,0.7393203401608154,0.178737876719078,0.1830906497494799,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
490,High-Grade Bio-based polyesters Variant 222,Bio-based polyesters,0.86,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.6736363636363636,0.2,0.2606796598391846,13.387298458428102,0.3263636363636364,0.7393203401608154,0.2890683976524452,0.4079450495343387,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
